Name	Parent name
RP11-342C24.6	DUSP8
RPS7P11	RPS7
IGLC6	IGLC2
RP11-359H3.1	RPL34
AC073310.3	EI24
LILRP1	LILRA6
ABC12-47043100G14.2	DEFB131
AC011236.7	LSM3
AC005094.2	RPL31
ANP32BP2	ANP32B
RP11-432I13.3	CUBN
RP11-395L14.17	SNRPA1
CTD-2311A18.1	RPL6
ADAM24P	ADAM29
CHCHD2P6	CHCHD2
RP1-276J11.2	RPS15
RP11-485C11.1	UBE2N
OR7E36P	OR7E24
RPS7P10	RPS7
CTD-2165H16.1	EEF1A1
AC079090.1	RPL5
RP3-509I19.1	CCRL1
RP11-433O3.1	EPCAM
AC009302.4	RPL23A
OFD1P17	OFD1
CICP16	CIC
PABPC1P8	PABPC1
AC104389.31	AMPH
RP11-585F1.3	C10orf26
RP11-1217F2.1	GPCPD1
BX005214.1	FGF7
FAM8A6P	FAM8A1
RP1-258N20.3	PAFAH1B2
DNAJA1P2	DNAJA1
RP11-323A7.1	CDCA7
RP11-347C18.1	RPL17
RP11-434I12.5	C10orf58
U82671.12	MAGEA4
RP11-187C18.3	RPL7A
RPL23AP6	RPL23A
RP11-381E24.1	RPL13
RP3-354J5.3	RPL37A
CTC-820M8.1	NCAPG
DPH3P2	DPH3
RP13-644M16.3	UGT2B7
RP5-1022P6.3	EIF4E
RP11-466F5.6	CA14
MEMO1P4	MEMO1
RP11-1167A19.6	TMEM55B
AC016908.2	ST6GALNAC2
RP11-90P16.2	ERVFRD-1
CTD-2281D19.1	RAB5C
RP11-322E11.1	RPL7A
RP13-24G8.2	TSC22D3
RP11-346I3.2	TAF9
AC013409.2	CRYGD
FABP5P10	FABP5
MSL3P1	MSL3
RPL17P20	RPL17
RP11-546B8.5	RPL10
CYP2D8P1	CYP2D6
AC064850.4	G3BP1
RP11-150L8.2	ANP32A
RP11-300D11.2	RPS24
NDUFB8P1	NDUFB8
RP11-165F24.2	RPL12
GS1-124K5.10	GTF2IRD1
PAICSP6	PAICS
RP13-93L13.1	UBE2V1
PPIAP19	PPIA
HMGN3P1	HMGN3
AP000705.6	RNF19B
RP3-358H7.1	DDX53
PRYP6	PRY
RP11-333A23.2	RPL13
POLR2KP1	POLR2K
CTD-2102F19.1	RPL21
RP11-83M16.3	MRPL39
OR4C50P	OR4C12
RP11-315J22.5	RPSA
RP11-746P2.1	PRR13
RP11-145B3.2	BUD31
RP5-891H21.1	C15orf39
AC121251.1	C11orf48
NEK2P4	NEK2
RP3-322L4.2	BOLA2B
RP11-670N15.2	KIAA1462
CTA-714B7.6	COX7B
RP11-493L12.6	PPIA
AC008888.7	FUT2
RP11-183K14.1	ARL5B
HMGN1P8	HMGN1
RPL35P3	RPL35
RP11-813M16.1	CTD-2611O12.3
RPL31P2	RPL31
RP11-7G12.2	EWSR1
AP000857.1	HNRNPC
RP11-496I2.6	DUXA
RPS15AP40	RPS15A
RP11-25K21.5	RPS23
AP000525.10	BMS1
PSMC1P13	PSMC1
SNX18P24	SNX18
CBX3P7	CBX3
RP11-419M24.4	CDC42
RP4-738P15.4	NIPAL1
AC007163.8	MT-CO2
COX4I1P2	COX4I1
RPS3AP33	RPS3A
GAPDHP48	GAPDH
RPS10L	PLEC
RP1-181J22.1	RPL34
RPL36P1	RPL36
RP11-464D20.2	RPS10
RP11-292I17.1	GPR133
AC007279.2	RPS2
RP11-215G15.4	ITSN1
RP11-248B24.3	NANOG
RP11-115A15.4	UBE2V1
RP1-92C4.1	CDC73
UBTFL7	UBTF
RP11-146N23.1	RPS6
RP4-604A21.1	RPL27
RP5-837I24.1	ARID3B
RP11-60C6.3	KDM4D
RP11-76H14.2	ST13
RP11-436F9.2	SLC25A5
MTND5P1	MT-ND5
EIF3EP1	EIF3E
RP13-383K5.4	GTF3C6
MRPS33P3	MRPS33
RP11-115A15.3	HNRNPA1
RPS27P1	RPS27
RP11-108F13.2	KIAA1191
OR2W6P	OR2W1
AC109631.1	CTDSP2
RP11-310H4.5	CDC42
RP11-173E2.1	NOB1
AC114973.1	SNRPB2
RP11-536C10.14	FAR2
RP1-244F1.2	R3HDM2
CTA-125H2.3	UBE2U
RP11-385M4.2	GRAP
RP11-274B21.7	IMP3
RP4-612C19.1	RPL36A
RP1-229K20.5	TREM1
RP11-235P11.1	CLTA
RPL17P22	RPL17
AC006499.5	MX1
RP11-344F20.1	FCF1
CTD-2278B20.1	UBE2V1
RP11-552J9.10	SSX3
PGAM4P1	PGAM4
RPL6P30	RPL6
SUMO2P4	SUMO2
RP11-356J5.5	KCTD9
AP005814.1	TRIM49
PHBP6	PHB
KRASP1	KRAS
FTH1P10	FTH1
RP11-529A4.5	NAALADL1
RP11-28P17.3	RPS27A
KRT8P14	KRT8
RP11-20F24.5	TMEM161B
BRAFP1	BRAF
PAICSP7	PAICS
RP11-80N2.2	PAAF1
AD000091.1	RPL23A
AC011998.2	SDHD
MTAPP1	MTAP
RP11-475C16.1	RPL27A
RP1-138B7.4	TMEM14C
AC007274.2	TSPY1
KB-1269D1.8	AC006547.14
RP11-321E2.9	TAF11
RP11-54D18.2	C4orf27
HIGD1AP13	HIGD1A
AC017081.3	HNRNPA1
KRT8P8	KRT8
RP11-37O16.8	MT-ND1
RP11-425D10.2	PTCHD3
RP11-255J3.3	ATP5H
PHBP5	PHB
AC005102.1	THOC4
ATP5F1P3	ATP5F1
RP11-526K21.2	RPL35A
RP11-1379J22.3	PRDX2
VENTXP2	VENTX
RP11-178L8.1	RPL39
RP11-123H21.1	RPL21
RP11-565F19.1	RPL19
SNX19P1	SNX19
AC092662.2	MT-CO1
XBP1P1	XBP1
RP11-682B13.2	PRR13
PHKBP1	PHKB
RP11-182I10.4	SLC2A14
CTD-2557P19.1	RPL23A
RP3-347M6.2	RAD21
IGKV3-25	IGKV3-11
HNRNPA3P5	HNRNPA3
ST13P18	ST13
RP11-307E17.2	VDAC1
CTD-3141N22.1	RPL39
RP4-706L14.2	ACTG1
RP11-697N18.3	NSFL1C
RP11-336N8.2	ASS1
ATP5LP3	ATP5L
RP11-53C16.1	HNRNPA1
YWHAZP6	YWHAZ
RPL39P29	RPL39
RP11-46P12.1	ATP6V1G1
RP11-344L13.1	TRIM60
RP11-549A6.1	AGAP1
RP4-641G12.4	SNW1
FAM90A17P	RP11-1286E23.4
RP11-517A5.1	RPL17
CTD-3128G10.1	RPL7
OR11N1P	OR11H4
RP11-345J4.1	MPV17L
RP11-554D15.2	UQCRC2
AC138517.4	NCOA4
HS6ST1P1	HS6ST1
FAM90A14	RP11-1286E23.4
RP11-451F20.1	CHN1
RPSAP64	RPSA
RP5-1182A14.3	MST1
GS1-388B5.6	OR7A2P
RPL37AP1	RPL37A
USP9YP11	USP9Y
AC134873.1	SEPT14
IPPKP1	IPPK
PPIAP10	PPIA
RBM22P5	RBM22
PRKRIRP3	PRKRIR
HMGB1P4	HMGB1
UPK3BP1	UPK3B
RP11-91K8.2	FAM76A
RP3-481A17.1	ARL5A
RP11-504G3.4	MTCH1
HMGB1P1	HMGB1
RP11-394D14.1	MPDU1
CTC-550B14.1	RPL36A
ATP6V0CP1	ATP6V0C
CTD-2593A12.2	TMEM69
AC011737.2	RPL12
IGHV1-67	IGHV1OR21-1
RP11-324F21.1	PRRC2A
AC098592.7	STK3
RP11-641D5.1	RPL22
RP3-492P14.2	SSBP2
AC027124.2	PRR3
RP11-263F19.1	HNRNPA3
AC125238.4	KRT18
RPL9P5	RPL9
AC008265.2	IMPDH1
RP11-150D5.1	RPL18
RP11-238O13.1	UBE2V2
CTD-2186M15.1	RPL27
RP11-45J1.1	PFDN4
RP11-229C3.4	C4orf27
AC009237.9	OR7E24
RP11-286H14.2	VN1R2
CTD-2085F10.1	NDUFB4
RP11-731J8.1	RPL21
RPS11P7	RPS11
ZNF736P6Y	ZNF736
ZYG11AP1	ZYG11A
OR2I1P	OR2Y1
H2AFZP3	H2AFZ
RP11-674E16.1	RPL7A
Z97634.3	RPL23A
ARF1P3	ARF1
AC005154.8	TRPC6
RP11-767L7.1	PARL
AC004112.7	MT-CYB
AP000619.5	MMP1
RP11-204H9.2	DPP3
AC114812.5	DNAJB7
RP11-36N20.2	CHCHD4
RP5-991C6.2	RPL10
RP11-871F6.2	TIMM17B
SRP72P2	SRP72
RP1-91N13.1	PSMA4
RP11-46A10.6	MR1
AC104698.2	H3F3A
RP11-728B21.2	PSMD12
CTC-281M20.3	SIN3A
MTND1P2	MT-ND1
RP5-1062J16.1	PNPT1
RP11-104D3.2	EEF1A1
CALM1P1	CALM2
RBM22P3	RBM22
RP11-536C10.12	USP10
PHBP11	PHB
SNRPFP2	SNRPF
RP11-140C18.2	INSL4
RP11-425D10.4	RPL7
CTB-85P21.1	RPL9
XXbac-B476C20.11	RPL18A
AC026214.2	CRB3
RP11-435P24.2	SERF2
AP001258.5	PRKAR2B
RP11-753C18.7	PTGES3
FTH1P19	FTHL17
RP11-63K6.4	RPL22
RP3-334F4.1	RPSA
ISCA1P1	ISCA1
RP11-262M14.2	MATR3
AC013409.1	HSPA8
OR3B1P	OR1M1
MYCL2	MYCL1
RP11-297B17.2	RPL32
RP11-159F24.2	RPLP1
CCT7P2	CCT7
RP1-315G1.1	PARD6B
RP11-317B17.3	RPL21
AC009237.5	SPRYD5
MAPK6PS3	MAPK6
RPL37AP8	RPL37A
HNRNPA1P1	HNRNPA1
RP11-16F15.2	RPL21
LINC00265-2P	AC010507.1
FAM90A13	RP11-1286E23.4
RP11-419C19.3	CXorf67
RP11-109P14.8	RPS2
PTP4A1P3	PTP4A1
MTND2P4	MT-ND2
RP11-442P12.1	HPRT1
RP11-444C12.1	RPL7
RP11-697H10.1	RPL32
RP11-159A18.1	RPS26
RP11-658F2.3	C1QBP
RP11-529A4.14	SPRYD5
CCT4P2	CCT4
AC007312.3	USP22
AC074338.4	RPS29
XKRYP4	XKR3
RP11-3P17.3	RPL23A
RP11-513O17.1	ANKRD26
MT1P2	MT2A
GS1-388B5.5	OR7E24
KB-1592A4.13	E2F6
AC092580.1	PSMB1
RBMY2XP	RBMY1A1
AF146191.1	RARRES2
FAM18B4P	FAM18B1
RP11-274J2.1	PLAGL2
MTND2P18	MT-ND2
CTD-2120M21.1	INTS6
RP11-267J23.1	RPL21
ARPC3P2	ARPC3
CTD-2228K2.1	FAM136A
GRK6P1	GRK6
DPPA2P1	DPPA2
TYW1B	TYW1
CTD-2317K6.1	GOLGA5
RP11-459D22.2	NDFIP1
RP11-374M1.8	FAM27D1
RP11-226F19.4	BANF1
AC090602.1	RPL5
RP11-358N4.6	TRIM43
ARL2BPP3	ARL2BP
RPSAP1	RPSA
RP11-641C17.2	PPIA
RP11-440I14.4	ZNF772
CTD-2335L22.4	OR4K15
RP11-73B2.6	TP53TG3B
RP11-544M22.3	GLRX5
RP1-159M24.1	PA2G4
RP11-430C7.2	PEF1
KRT8P19	KRT8
RP11-538P18.1	RPS12
RP4-566D2.1	FAM133B
RP11-549L6.2	RPL21
IGLV3-17	IGLV3-10
RP11-567G24.1	PSMD2
AC018696.4	TMEM128
U66061.35	PGBD4
RP11-241F15.10	CCDC144A
RP11-252I14.1	RPS8
SLC20A1P2	SLC20A1
AC027124.3	PPP1R10
OR4A14P	OR4A16
MRPL53P1	MRPL53
RP5-1142J19.2	RPL36A
HDHD1P2	HDHD1
RP11-15B24.2	MT-CO3
AC009310.1	MT-CO1
RP11-54I5.1	GOT2
RP11-25C15.1	SKP2
IFIT1P1	IFIT1
RP11-73B8.2	PRKRIR
RP11-534L6.3	RPL13A
KB-1562D12.2	SARNP
RP11-474L11.5	LSM14A
RP11-643A5.1	RP1-241P17.4
AC018696.1	KSR1
OR5M2P	OR5M8
ZNF33AP1	ZNF33A
PPP1R2P4	PPP1R2
RP11-69H14.1	OR11H12
RP11-8P13.1	RPL35A
EEF1A1P31	EEF1A1
AC010086.5	TSPY1
MRPS11P1	MRPS11
OR7H1P	OR7C1
RP11-380I10.3	PDLIM7
AC017019.1	RBMY1A1
CTD-2521M24.4	HMGB3
SNAPC5P1	SNAPC5
AC111200.10	ANAPC1
RP11-474L23.3	TMEM38A
RP11-32B5.2	NBEA
RP11-173M11.2	RPSA
RP11-474O21.2	RPL23A
RPS15P5	RPS15
RP11-133N21.7	PARK7
MEF2AP1	MEF2A
RP11-227J5.3	B3GAT1
RP1-164F3.8	PPIA
AC005562.2	SMURF2
RP11-436P7.1	SEPT8
AC012354.8	KRTCAP2
RPL3P12	RPL3
CDY24P	CDY1
POU5F2	POU5F1
RP11-467H10.1	RPL7A
CTD-2265D6.2	ZNF35
MTND1P7	MT-ND1
RP5-933K21.2	HSD17B12
RP11-342M3.2	AL359195.1
RP11-232L2.1	RPS3
HMGN1P9	HMGN1
CTD-2021A8.3	AC138035.1
YBX1P8	YBX1
RP11-158O16.1	RPS6
RP4-710M16.1	RPSAP58
AC006023.8	THUMPD3
RP11-22K10.1	ZNF268
AC073091.2	PNP
MEP1AP2	MEP1A
IGLVI-68	IGLV1-40
RP11-257K9.6	RP11-257K9.7
RP11-6J24.3	RPS6
RP11-180A12.1	ALG1
RP11-255J3.2	GPS2
AC006989.2	CYCS
RP11-407H12.4	OR2T27
RP11-324E6.8	KNTC1
KB-1125A3.10	DDT
OR51R1P	OR51G2
AC019201.1	FAM133B
RBBP4P5	RBBP4
RP11-524L6.4	KPNA7
RP11-16O13.1	UGT2B10
RP11-59K5.1	C20orf30
TRIM60P15	TRIM60
RP11-425M17.3	RPL7
PGAM1P1	PGAM1
IGHV3-62	IGHV3-74
VN2R9P	CASR
RP11-220H4.1	SLC29A4
NBPF2P	NBPF3
RP11-1286E23.9	USP17
RP11-507F16.1	ZBTB24
RP11-219E24.1	MTHFD2
KLF3P1	KLF3
RP11-701P16.1	PRG3
FAM90A5	RP11-1286E23.4
SIAH1P1	SIAH1
RP11-745A24.1	RPL36A
RP11-114N19.1	NMNAT1
RP5-1114G22.1	RPS29
TSSK1A	TSSK1B
RP11-54D18.4	PSIP1
PPP1R26P1	PPP1R26
CTA-313A17.3	PMS2
AC008088.2	UPF3A
AC064853.3	SLC19A3
AC097374.2	ASNS
RP11-483F11.6	NANOG
RP11-341G2.1	RPS27A
AC107083.1	RPL37
RP11-21K20.1	RPS4X
KRT8P37	KRT8
IGKV2-36	IGKV2D-29
RP11-95I19.1	RPL35A
FAM108A6P	FAM108A1
RP11-339F13.2	SLC19A3
RP5-866L20.3	HNRNPA1
KRT18P2	KRT18
RP11-603K19.2	HNRNPA1
RP11-118B22.3	PZP
AC109327.1	RPL31
AC079776.2	PLAC9
RP11-723P16.2	BLZF1
RP11-382D8.5	ATN1
AC005062.3	RPL21
AC004911.2	CKAP4
HSP90AB6P	HSP90AB1
RP13-157F18.2	GRM8
SNRPGP12	SNRPG
RP13-213K19.1	TUBB2B
TMEM183AP1	TMEM183A
SNX18P13	SNX18
USP9YP34	USP9Y
RP11-321E2.5	TAF11
TRIM60P8Y	TRIM60
CTC-438O3.1	RPL7
RP11-627H22.8	MT-CO3
HSP90B2P	HSP90B1
TPM3P8	TPM3
HLA-N	HLA-B
AC104772.1	RRAS2
AC093106.5	NDUFB9
RP11-77P16.1	ATP5G3
AP000648.6	TRIM43
IGKV2-19	IGKV2-24
CASKP1	CASK
CYP4F34P	CYP4F3
RP11-26G10.1	RPL7A
AC002127.2	COX6A1
RP11-146E13.3	TOMM40
AC009474.1	DNMT3A
RP11-680H20.1	ARPC3
RP11-436P7.2	ZNF654
RP11-1360M22.1	SLC20A1
RP4-581F12.1	EIF3J
RP13-225O21.5	DENR
AC010138.3	NPM1
RPL14P5	RPL14
AC005229.7	C15orf63
RP6-191P20.3	C20orf30
MTND6P19	MT-ND6
RP4-725G10.4	RNASET2
MTND4P13	MT-ND4
PLA2G12AP2	PLA2G12A
RP11-690D19.1	RPL21
NANOGNBP2	NANOGNB
SALL4P2	SALL4
RP11-250G15.1	HNRNPA1
RP11-69H14.5	OR11H12
RP11-318E3.4	RPL12
RP11-993B23.1	ALDH1L2
RP11-425I13.2	NDUFB4
RCC2P6	RCC2
HMGB1P37	HMGB1
RP11-492M19.3	ROMO1
HSPB1P1	HSPB1
RP11-58O9.1	RPL23A
RP4-673D20.5	SIRPG
RP11-255A11.7	PRSS3
FTH1P3	FTH1
MRPL35P1	MRPL35
LA16c-3G11.7	CCDC144C
RP11-215I23.4	HNRNPA1
XXyac-YRM2039.1	DDX11L9
RP11-554D14.4	RFPL2
RP11-288D15.2	UBE2V2
EEF1A1P39	EEF1A1
RP11-119H12.5	HNRNPA1
AL162415.4	SDR42E1
BX842568.1	TMEM47
RP11-789A7.1	LYPLA1
FAM90A19	RP11-1286E23.4
CTA-276O3.4	RPS29
BMS1P7	BMS1
RP11-111F5.5	FGF7
RP4-798A17.5	SRP14
RP11-214K3.5	SKA2
SNX5P1	SNX5
SUGT1P2	SUGT1
GSTA7P	GSTA1
AC068535.5	RPL23A
AC010095.6	COX7B
RP11-56P9.10	ANKRD33B
RP11-498D10.1	RPL39
RP11-287F9.1	PSIP1
RP11-112L15.3	RPSA
HMGN2P20	HMGN2
RP11-631M21.6	FAM166A
ATP5F1P2	ATP5F1
RP11-454H13.1	RPL32
RP11-508N22.4	EIF3L
RP11-589M4.2	MYEOV2
AC004074.3	TOMM20
COX6B1P2	COX6B1
RP11-538D9.2	LSM3
RP11-322A17.1	MMADHC
HMGB1P29	HMGB1
AC015922.2	ZSWIM5
CTD-2356P16.1	RPL36
RP11-124N3.1	RPL32
AC007556.2	UBE2V1
RP11-481A12.2	RALGDS
HMGB1P20	HMGB1
FHP1	FH
PPP1R2P2	PPP1R2
RP11-389O22.5	RPS15
UBTFL2	UBTF
OR5H8P	OR5H14
AL590762.7	RHOG
AC016831.3	HIST1H4H
RP11-333E13.4	ACOT7
AP003068.17	PDCL3
RP11-886I11.2	DUX4L4
RP11-334A14.2	RRAS2
VN1R51P	VN1R1
CTD-2045M21.1	SUMO2
OR6K5P	OR6K3
TRBV26	TRBV6-6
MEMO1P1	MEMO1
RP11-136I13.2	HRSP12
AC013470.8	PSIP1
OR4A4P	OR4A47
RP11-448K10.1	TAB2
RBMY2HP	RBMY1A1
TRIM60P5Y	TRIM60
RP11-388B24.3	DDX10
RP11-1081L13.3	MTHFD1L
EEF1A1P33	EEF1A1
AC006045.3	GTF3A
RP11-84A1.1	RPS15A
CTD-2141G3.1	KIAA1919
VN1R46P	VN1R4
TOMM22P4	TOMM22
RP11-86K22.1	CNN2
AC098850.1	RNASEH1
CTB-70D19.1	TRAF4
OR2A20P	OR2A42
OR5G5P	OR5W2
HADHAP1	HADHA
RP11-347H15.6	PHKG1
RP4-569D19.5	TRMT11
ZNF92P1Y	ZNF92
RP11-72I18.1	RUVBL2
CTD-2501E16.1	CYCS
RP11-1113C11.2	KAT2B
RP11-361A21.1	RPSA
RP1-209B5.2	DPF2
RP3-423B22.5	RPS27
CDY12P	CDY1
LGMNP1	LGMN
RP11-803B1.1	OR7E24
RBMY3AP	RBMY1A1
AC109309.5	NDUFA5
IGLV2-34	IGLV2-11
KB-1554H10.1	RPS4X
RP11-484D4.3	RPS27L
AC009892.2	LILRA6
RP11-404C6.5	C17orf61
RP11-255N24.2	C2orf27A
RP1-298M8.1	ZNF141
TIMM8BP2	TIMM8B
RP11-30M20.1	ATXN7L3
RP11-325E14.5	PSMA1
RP11-838N2.1	RPL31
GAMTP2	GAMT
RP11-502M1.1	MYBL2
RP11-786F14.1	RPS24
RP11-358N4.3	ANKRD33B
RP4-535B20.3	MRPS21
FABP5P14	FABP5
RP11-98J23.2	GUSB
TERF1P3	TERF1
RP11-111A24.1	MAN1B1
TRGV7	TRGV3
CYP4F45P	CYP4F31P
ASS1P11	ASS1
RP11-624L12.1	RPL17
RP11-163O19.2	SPRYD5
RP5-1050K3.3	RPL27A
NPM1P10	NPM1
RP11-54K16.2	LAGE3
RP11-366L18.1	RPL21
CTD-2589O24.1	TOMM20
AF131215.1	RPL17
RPS3AP26	RPS3A
RP11-175P13.3	TBC1D2B
RP11-449L13.2	AKR1B1
HSP90AA4P	HSP90AA1
FGFR1OP2P1	FGFR1OP2
RP11-196G18.1	UBE2D1
LAP3P2	LAP3
RPL7AP38	RPL7A
AC009947.3	RBMY1A1
ATG12P2	ATG12
OR52P1P	OR51E2
AC099535.4	UBA52
AL590763.5	SOCS4
RP11-419C19.1	CXorf67
VN1R28P	VN1R4
OR1F12P	OR1F1
PFN1P3	PFN1
BTF3L4P2	BTF3L4
HIST1H2BPS3	HIST1H2BG
RP11-368M16.4	BSND
CTD-2329C7.1	RPL21
RP11-366M4.5	C4orf39
OR4G11P	OR4F21
SDHDP6	SDHD
RP11-401E9.3	MRPL13
RP11-58H15.1	RPSA
BAATP1	BAAT
RP11-401F2.1	RPL36A
OR8G3P	OR8B2
MRPS36P3	MRPS36
CTD-2311B13.6	GRAMD4
PPP1R11P2	PPP1R11
RP11-109N23.6	C17orf98
CICP4	CIC
GJA6P	GJA1
RP11-133L14.2	CLEC1B
Z69890.1	C4orf46
GS1-466O4.5	MAGEB3
RP11-551A13.1	RPS6
AC008069.2	RP11-683L23.1
RP11-354B3.1	RPL26L1
RPL21P110	RPL21
RP4-669L17.4	AC138035.1
RP11-173M1.1	RPL34
ZNF587P1	ZNF587
AC073271.1	TXN
RP11-639F1.2	DTWD1
TSPY18P	TSPY1
RP11-65N13.4	AP001496.1
CCT6P4	CCT6A
RP11-207F8.1	RAC2
TCEAL4P1	TCEAL4
RP11-478B9.2	SSB
AC009518.3	CAPZA1
CENPC1P1	CENPC1
RP11-83M16.2	BCL9
CTC-246B18.1	SEPX1
RP11-63K6.5	GPS1
RP11-38O23.4	OAT
RP11-567B20.2	PITPNC1
RP11-76E16.2	IGF2BP2
AE000660.4	SALL4
CTD-2139B15.1	AURKAIP1
RP11-554D14.5	CTD-2611O12.2
RP11-341G2.3	YPEL1
LDHAP4	LDHA
AC078994.2	RPL7
RP11-758E17.1	KRT18
RP11-597A11.1	NF1
RP11-829H16.4	PHF20
RP11-56A10.1	LOXHD1
EEF1A1P11	EEF1A1
CTB-63M22.1	RPLP0
RP11-270F18.2	ARL8B
PABPC1P1	PABPC1
RP11-799A12.1	RPL5
RP11-332E19.1	RPS26
CTD-2224J9.2	TPM3
CTD-2062F14.2	HMGN1
RP11-91E8.1	NRBF2
RP11-101E13.1	ZNF101
RP11-132G19.3	S100A11
CTC-535M15.1	CISD1
RP11-47G11.3	YBX2
RP11-515B12.1	RPL30
RP11-495P10.10	FAM91A1
AC008072.1	RPS27A
AC006026.9	ABCE1
RP11-241F15.3	CCDC144A
RP11-240G22.1	RPL36
SNX18P5	SNX18
RP11-284P20.2	PES1
XKRY2	XKR3
HMGB3P6	HMGB3
RP11-106J23.2	PDXDC1
RP11-501J20.3	RPL12
RP11-162L10.1	VIM
RP11-435J9.1	HMGN1
RP11-471B18.1	RPS18
MTND4P23	MT-ND4
RP11-851M3.2	HNRNPA1
RP11-124A7.1	RPL12
RPL31P53	RPL31
MTND4P21	MT-ND4
RP11-354K4.1	PRKRIR
RP1-137F1.3	ANKRD39
RP11-304M2.1	C10orf26
RP11-344N10.3	RPL17
RP11-415K20.1	PPIA
RP11-108B14.4	PSME2
RP1-40E16.4	SERPINB8
RP11-820K3.4	MRPL30
RP11-192M23.1	WDR12
RP11-96J15.2	FGF7
RP13-221M14.6	PRAME
RP11-368P15.1	NDUFB3
RP11-1E11.2	MFN1
RP11-117N2.2	SNRPD1
RP11-48L13.1	NME4
RP11-498B4.7	RPL5
RP11-671M22.5	CSPG4
RP5-1193P9.2	GEMIN7
RP11-118F2.3	HSPE1
RP5-916O11.1	RPL12
OR2A9P	OR2A42
GMCL1P1	GMCL1
RP11-447H19.3	SMS
FTLP10	FTL
RP11-754J4.1	OSBPL9
RP11-417J1.3	MT-CYB
GOLGA2P4	GOLGA2
CTA-246H3.11	PHF10
RP11-528A10.1	IMPDH1
LL0XNC01-177E8.2	GMPR
AC009945.4	CDK2AP2
RP11-262D11.2	TPT1
AC104843.3	RPL36A
RP3-408N23.4	RFK
RP11-158C21.3	ATIC
AC010141.6	TSPY1
PTPN2P1	PTPN2
AC009237.10	SPRYD5
PTP4A1P7	PTP4A1
AC010894.4	RPA3
RP11-274B21.3	AC138035.1
RP4-801G22.3	FCRL5
RP1-21K4.1	HNRNPH1
RP11-436G20.1	RPL7A
RP11-137D19.1	UBE2D2
TTC4P1	TTC4
PCNAP1	PCNA
AC010492.2	LSM14A
RP11-242C24.2	RPL7A
RP11-320N7.1	RPL18
RP11-467L19.8	HERC2
RPS6P21	RPS6
AC005730.2	CHCHD1
RPL34P3	RPL34
RPL12P8	RPL12
RP11-480I12.6	TUBA1A
ZNF859P	ZNF135
C20orf127	MT1CP
ST13P15	ST13
HMGN1P7	HMGN1
RP11-273G15.1	CDC42
RP11-466H18.1	RPL36A
RP11-539G18.1	RPS7
RP11-410C4.1	RPL7A
NIPA2P5	NIPA2
RP11-536C10.2	MPP3
RLIMP2	RLIM
AC004920.2	RPL39
ANP32C	ANP32A
RP11-145O15.2	NFYC
SPTLC1P3	SPTLC1
RP11-66N11.5	KRT18
RP11-461G12.2	MT-CYB
GOT2P5	GOT2
RP11-10A14.8	UBE2V1
CTD-2525J15.1	RPL31
AC009518.2	CAPZA1
AC114755.3	C6orf106
EEF1A1P36	EEF1A1
AC073063.10	SARNP
ZNF736P9Y	ZNF736
RP11-1033H12.3	ITGA3
RBMS2P1	RBMS2
AC073869.2	SSBP3
HNRNPA3P1	HNRNPA3
RP5-1154E9.7	MT-CO1
RPL27P12	RPL27
RP11-229M1.2	RPS6
RP11-757C15.4	RPL17
AC090602.2	RPS27
AC006509.7	C8orf59
IGKV1-32	IGKV1D-43
RP11-561N12.1	GCSH
AC073464.6	ZNF114
CXADRP2	CXADR
SETP6	SET
RP11-546B8.3	USP46
ALMS1P	ALMS1
RP11-66N5.2	NOLC1
RP11-312A15.3	RPL6
TMEM185AL	TMEM185A
RP11-74M13.3	RDH16
DNAJA1P3	DNAJA1
RP11-390P2.2	MTCH1
FAM149B2	FAM149B1
RP11-397D21.1	MSMO1
CDK2AP2P3	CDK2AP2
RP11-803B1.3	ANKRD36
USP9YP31	USP9Y
TGIF1P1	TGIF1
RP11-389O22.4	RPS19
SPTLC1P5	SPTLC1
RANP4	RAN
RP11-702F3.2	FBLIM1
RP11-452J6.2	RPL7A
RP11-556O5.3	FAM86B1
RP11-201O14.2	RPS29
RHOQP2	RHOQ
PTP4A2P2	PTP4A2
IGLV3-26	IGLV3-19
RP11-152L20.2	NPM1
HBZP1	HBZ
OSTF1P1	OSTF1
KRT8P27	KRT8
AC092162.2	RPL29
AP000350.6	KLHL5
AF196972.10	OAT
NPM1P14	NPM1
RP11-399F4.1	GXYLT1
OR4A1P	OR4A5
HMGN2P23	HMGN2
ZNF736P2Y	ZNF736
MTND1P5	MT-ND1
CDY3P	CDY1
RP11-580J4.1	C6orf221
RP11-249L21.4	ATP5J2
RP11-224P11.1	SSBP1
RP4-736H5.1	MT-ATP6
GAPDHP36	GAPDH
RP11-99I9.2	CYCS
IGLVI-63	IGLV1-50
RP11-658F2.2	FTL
AC009223.1	HNRNPA1
RP11-110C15.4	RPL4
RP11-466F5.9	RPL26
RP11-669M16.3	KLF17
RP11-666L21.2	MINOS1
PRDX3P2	PRDX3
PTMAP8	PTMA
DUXAP1	DUXA
PHBP8	PHB
GRAMD4P2	GRAMD4
ZNF847P	ZNF717
RPL31P63	RPL31
RP11-707M1.6	AC009237.1
IPMKP1	IPMK
HNRNPA1P27	HNRNPA1
AC108032.1	COX6C
PHBP15	PHB
CTC-425H14.1	EIF3K
CTD-2313J17.3	FTL
CEP57L1P1	CEP57L1
MTND5P25	MT-ND5
TPI1P2	TPI1
CTC-281M20.2	MKI67IP
